cartodb_id,from_iso,from_x,from_y,quantity,to_iso,to_x,to_y,created_at,updated_at,the_geom
1687,ID,117.369878,-2.279866,928,SE,17.675409,64.964875,2012/04/22  0:16:18,2012/04/22  0:16:18,
1688,BE,4.663989,50.642851,67,DK,10.046297,55.963398,2012/04/22  0:16:18,2012/04/22  0:16:18,
1689,AR,-63.998128,-35.376184,74,SE,17.675409,64.964875,2012/04/22  0:16:18,2012/04/22  0:16:18,
1690,ZA,23.913711,-28.378272,26,SZ,31.497529,-26.562642,2012/04/22  0:16:18,2012/04/22  0:16:18,
1691,CN,101.901875,35.486703,1,VN,108.339537,14.315424,2012/04/22  0:16:18,2012/04/22  0:16:18,
1692,PH,122.878708,11.741834,5029,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
1693,MX,-102.53286,23.950464,4,AR,-63.998128,-35.376184,2012/04/22  0:16:18,2012/04/22  0:16:18,
1694,SD,30.049948,13.831539,1,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
1695,SN,-14.82088,15.221447,222,MT,14.441921,35.890522,2012/04/22  0:16:18,2012/04/22  0:16:18,
1696,DK,10.046297,55.963398,1,QA,51.191201,25.315079,2012/04/22  0:16:18,2012/04/22  0:16:18,
1697,HU,19.499349,47.060267,3,AU,134.489563,-25.734968,2012/04/22  0:16:18,2012/04/22  0:16:18,
1698,CF,20.482826,6.571341,11,PT,-8.562731,39.600995,2012/04/22  0:16:18,2012/04/22  0:16:18,
1699,TW,,,41,VE,-65.801997,7.61957,2012/04/22  0:16:18,2012/04/22  0:16:18,
1700,RU,96.669705,61.994573,853,JP,138.59223,36.386493,2012/04/22  0:16:18,2012/04/22  0:16:18,
1701,BJ,2.426674,10.338383,1,HK,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
1702,PR,-66.462339,18.221329,3,NZ,171.7799,-41.838875,2012/04/22  0:16:18,2012/04/22  0:16:18,
1703,MN,103.083218,46.835291,25,MX,-102.53286,23.950464,2012/04/22  0:16:18,2012/04/22  0:16:18,
1704,HU,19.499349,47.060267,8,ZA,23.913711,-28.378272,2012/04/22  0:16:18,2012/04/22  0:16:18,
1705,IN,79.280398,22.759652,1,DO,-70.109933,18.852633,2012/04/22  0:16:18,2012/04/22  0:16:18,
1706,TD,18.664479,15.361167,3,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
1707,BB,-59.561955,13.178715,171,BE,4.663989,50.642851,2012/04/22  0:16:18,2012/04/22  0:16:18,
1708,DK,10.046297,55.963398,4,MA,-6.017073,32.350751,2012/04/22  0:16:18,2012/04/22  0:16:18,
1709,GN,-11.029862,10.785546,1152,PT,-8.562731,39.600995,2012/04/22  0:16:18,2012/04/22  0:16:18,
1710,UY,-56.012396,-32.799646,7,BE,4.663989,50.642851,2012/04/22  0:16:18,2012/04/22  0:16:18,
1711,CH,8.234392,46.802496,21,SU,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
1712,KM,43.675917,-11.892755,23,MG,46.705984,-19.373534,2012/04/22  0:16:18,2012/04/22  0:16:18,
1713,ID,117.369878,-2.279866,1559,NZ,171.7799,-41.838875,2012/04/22  0:16:18,2012/04/22  0:16:18,
1714,TZ,34.823454,-6.270353,19,ZW,29.938669,-19.189459,2012/04/22  0:16:18,2012/04/22  0:16:18,
1715,EE,25.761527,58.778397,1,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
1716,AR,-63.998128,-35.376184,45,NZ,171.7799,-41.838875,2012/04/22  0:16:18,2012/04/22  0:16:18,
1717,CH,8.234392,46.802496,4,LC,-60.968712,13.897869,2012/04/22  0:16:18,2012/04/22  0:16:18,
1718,IL,34.865459,31.086887,1,PH,122.878708,11.741834,2012/04/22  0:16:18,2012/04/22  0:16:18,
1719,CF,20.482826,6.571341,574,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
1720,OM,57.086424,21.383637,4,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
1721,AR,-63.998128,-35.376184,141,CH,8.234392,46.802496,2012/04/22  0:16:18,2012/04/22  0:16:18,
1722,CN,101.901875,35.486703,2,CN,101.901875,35.486703,2012/04/22  0:16:18,2012/04/22  0:16:18,
1723,FR,2.618787,47.824905,1,EE,25.761527,58.778397,2012/04/22  0:16:18,2012/04/22  0:16:18,
1724,ID,117.369878,-2.279866,693,CH,8.234392,46.802496,2012/04/22  0:16:18,2012/04/22  0:16:18,
1725,NI,-85.034783,12.839905,751,ES,-3.280887,40.304531,2012/04/22  0:16:18,2012/04/22  0:16:18,
1726,ZA,23.913711,-28.378272,1,BS,-76.546624,25.243455,2012/04/22  0:16:18,2012/04/22  0:16:18,
1727,QA,51.191201,25.315079,9,MY,108.713972,3.198685,2012/04/22  0:16:18,2012/04/22  0:16:18,
1728,EE,25.761527,58.778397,3,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
1729,ZA,23.913711,-28.378272,17,LU,6.087814,49.770628,2012/04/22  0:16:18,2012/04/22  0:16:18,
1730,GN,-11.029862,10.785546,226,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
1731,CV,-23.967787,15.978966,21,PT,-8.562731,39.600995,2012/04/22  0:16:18,2012/04/22  0:16:18,
1732,AT,14.300144,47.607798,1,DO,-70.109933,18.852633,2012/04/22  0:16:18,2012/04/22  0:16:18,
1733,SE,17.675409,64.964875,1,EE,25.761527,58.778397,2012/04/22  0:16:18,2012/04/22  0:16:18,
1734,MT,14.441921,35.890522,4,SE,17.675409,64.964875,2012/04/22  0:16:18,2012/04/22  0:16:18,
1735,RU,96.669705,61.994573,1,YU,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
1736,US,-97.922211,39.381266,66,HU,19.499349,47.060267,2012/04/22  0:16:18,2012/04/22  0:16:18,
1737,ID,117.369878,-2.279866,3,PA,-80.268175,8.704735,2012/04/22  0:16:18,2012/04/22  0:16:18,
1738,AR,-63.998128,-35.376184,34,PA,-80.268175,8.704735,2012/04/22  0:16:18,2012/04/22  0:16:18,
1739,SC,52.229874,-6.354384,1,PT,-8.562731,39.600995,2012/04/22  0:16:18,2012/04/22  0:16:18,
1740,CA,-105.75059,55.585901,3,RU,96.669705,61.994573,2012/04/22  0:16:18,2012/04/22  0:16:18,
1741,MG,46.705984,-19.373534,7469,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
1742,AE,54.256172,23.85206,4,PK,69.385966,29.967022,2012/04/22  0:16:18,2012/04/22  0:16:18,
1743,QA,51.191201,25.315079,4,JO,36.435863,31.010192,2012/04/22  0:16:18,2012/04/22  0:16:18,
1744,ID,117.369878,-2.279866,54,LK,80.704727,7.608085,2012/04/22  0:16:18,2012/04/22  0:16:18,
1745,ZA,23.913711,-28.378272,1,MC,7.412821,43.747981,2012/04/22  0:16:18,2012/04/22  0:16:18,
1746,US,-97.922211,39.381266,1,MN,103.083218,46.835291,2012/04/22  0:16:18,2012/04/22  0:16:18,
1747,KH,104.923981,12.457633,30,TH,101.017438,15.127333,2012/04/22  0:16:18,2012/04/22  0:16:18,
1748,CL,-72.209377,-37.721037,102,BE,4.663989,50.642851,2012/04/22  0:16:18,2012/04/22  0:16:18,
1749,GA,11.797237,-0.590945,491,FR,2.618787,47.824905,2012/04/22  0:16:18,2012/04/22  0:16:18,
1750,PL,19.300636,52.12461,8,HR,16.679107,45.664952,2012/04/22  0:16:18,2012/04/22  0:16:18,
1751,SI,14.694076,46.169458,7,FI,26.199539,62.777754,2012/04/22  0:16:18,2012/04/22  0:16:18,
1752,SC,52.229874,-6.354384,2,IL,34.865459,31.086887,2012/04/22  0:16:18,2012/04/22  0:16:18,
1753,RU,96.669705,61.994573,2,KE,37.857882,0.529862,2012/04/22  0:16:18,2012/04/22  0:16:18,
1754,TW,,,9,PF,-146.41854,-14.85493,2012/04/22  0:16:18,2012/04/22  0:16:18,
1755,LS,28.243011,-29.581,2,ZA,23.913711,-28.378272,2012/04/22  0:16:18,2012/04/22  0:16:18,
1756,TN,9.561168,34.110704,2,CH,8.234392,46.802496,2012/04/22  0:16:18,2012/04/22  0:16:18,
1757,TH,101.017438,15.127333,1,CO,-73.073215,3.900749,2012/04/22  0:16:18,2012/04/22  0:16:18,
1758,SG,103.808053,1.351616,255,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
1759,TO,-174.83129,-20.393369,8,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
1760,CN,101.901875,35.486703,4557,NZ,171.7799,-41.838875,2012/04/22  0:16:18,2012/04/22  0:16:18,
1761,WS,-172.15946,-13.758365,6,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
1762,MO,,,23,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
1763,MY,108.713972,3.198685,14,AE,54.256172,23.85206,2012/04/22  0:16:18,2012/04/22  0:16:18,
1764,ZA,23.913711,-28.378272,57,MG,46.705984,-19.373534,2012/04/22  0:16:18,2012/04/22  0:16:18,
1765,KZ,67.301774,48.160088,1,TH,101.017438,15.127333,2012/04/22  0:16:18,2012/04/22  0:16:18,
1766,CN,101.901875,35.486703,84,CH,8.234392,46.802496,2012/04/22  0:16:18,2012/04/22  0:16:18,
1767,AR,-63.998128,-35.376184,13,CN,101.901875,35.486703,2012/04/22  0:16:18,2012/04/22  0:16:18,
1768,ID,117.369878,-2.279866,198,CN,101.901875,35.486703,2012/04/22  0:16:18,2012/04/22  0:16:18,
1769,GQ,10.525771,1.61213,2,SN,-14.82088,15.221447,2012/04/22  0:16:18,2012/04/22  0:16:18,
1770,KY,-81.238451,19.308662,1,VG,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
1771,AO,17.912292,-12.099395,4,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
1772,UG,32.386218,1.279964,5,DK,10.046297,55.963398,2012/04/22  0:16:18,2012/04/22  0:16:18,
1773,US,-97.922211,39.381266,7,SK,19.491651,48.707531,2012/04/22  0:16:18,2012/04/22  0:16:18,
1774,NI,-85.034783,12.839905,49,DO,-70.109933,18.852633,2012/04/22  0:16:18,2012/04/22  0:16:18,
1775,VN,108.339537,14.315424,723,SG,103.808053,1.351616,2012/04/22  0:16:18,2012/04/22  0:16:18,
1776,GR,23.828554,38.589021,5,BG,25.231507,42.761377,2012/04/22  0:16:18,2012/04/22  0:16:18,
1777,BR,-51.619789,-9.588903,167,VE,-65.801997,7.61957,2012/04/22  0:16:18,2012/04/22  0:16:18,
1778,TZ,34.823454,-6.270353,1,CI,-5.379007,7.806563,2012/04/22  0:16:18,2012/04/22  0:16:18,
1779,GB,-1.428851,52.576441,2,CL,-72.209377,-37.721037,2012/04/22  0:16:18,2012/04/22  0:16:18,
1780,TW,,,69,GR,23.828554,38.589021,2012/04/22  0:16:18,2012/04/22  0:16:18,
1781,GB,-1.428851,52.576441,4,ZW,29.938669,-19.189459,2012/04/22  0:16:18,2012/04/22  0:16:18,
1782,SR,-55.911826,3.692967,126,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
1783,BJ,2.426674,10.338383,2,ML,-1.252145,17.350335,2012/04/22  0:16:18,2012/04/22  0:16:18,
1784,BG,25.231507,42.761377,3,LT,23.931538,55.487413,2012/04/22  0:16:18,2012/04/22  0:16:18,
1785,AT,14.300144,47.607798,390,ES,-3.280887,40.304531,2012/04/22  0:16:18,2012/04/22  0:16:18,
1786,DE,10.018343,51.133481,94,TH,101.017438,15.127333,2012/04/22  0:16:18,2012/04/22  0:16:18,
1787,CA,-105.75059,55.585901,13,TR,35.179593,39.060481,2012/04/22  0:16:18,2012/04/22  0:16:18,
1788,AZ,47.720341,40.41826,44,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
1789,PE,-75.311132,-10.151093,25,RU,96.669705,61.994573,2012/04/22  0:16:18,2012/04/22  0:16:18,
1790,MX,-102.53286,23.950464,39,GT,-90.390002,15.605589,2012/04/22  0:16:18,2012/04/22  0:16:18,
1791,BW,24.316265,-22.212943,22,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
1792,ZA,23.913711,-28.378272,186,BR,-51.619789,-9.588903,2012/04/22  0:16:18,2012/04/22  0:16:18,
1793,SR,-55.911826,3.692967,176,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
1794,BD,90.268498,23.843233,1,ZA,23.913711,-28.378272,2012/04/22  0:16:18,2012/04/22  0:16:18,
1795,CZ,15.338412,49.742859,3,CL,-72.209377,-37.721037,2012/04/22  0:16:18,2012/04/22  0:16:18,
1796,IT,12.646361,42.504154,1,EE,25.761527,58.778397,2012/04/22  0:16:18,2012/04/22  0:16:18,
1797,FI,26.199539,62.777754,2,RU,96.669705,61.994573,2012/04/22  0:16:18,2012/04/22  0:16:18,
1798,JP,138.59223,36.386493,1,NA,-2.353372,49.340839,2012/04/22  0:16:18,2012/04/22  0:16:18,
1799,TN,9.561168,34.110704,1,NO,8.804821,61.248333,2012/04/22  0:16:18,2012/04/22  0:16:18,
1800,CI,-5.379007,7.806563,1,TH,101.017438,15.127333,2012/04/22  0:16:18,2012/04/22  0:16:18,
1801,GT,-90.390002,15.605589,20,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
1802,CA,-105.75059,55.585901,2,CY,33.221762,35.045882,2012/04/22  0:16:18,2012/04/22  0:16:18,
1803,AE,54.256172,23.85206,77,SG,103.808053,1.351616,2012/04/22  0:16:18,2012/04/22  0:16:18,
1804,DK,10.046297,55.963398,2,KW,47.590604,29.341212,2012/04/22  0:16:18,2012/04/22  0:16:18,
1805,NL,5.580444,52.274688,1,NA,-2.353372,49.340839,2012/04/22  0:16:18,2012/04/22  0:16:18,
1806,JO,36.435863,31.010192,12,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
1807,GB,-1.428851,52.576441,1,DO,-70.109933,18.852633,2012/04/22  0:16:18,2012/04/22  0:16:18,
1808,GT,-90.390002,15.605589,8,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
1809,GR,23.828554,38.589021,76,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
1810,MY,108.713972,3.198685,1,IE,-7.737649,53.305494,2012/04/22  0:16:18,2012/04/22  0:16:18,
1811,MT,14.441921,35.890522,3,CN,101.901875,35.486703,2012/04/22  0:16:18,2012/04/22  0:16:18,
1812,GB,-1.428851,52.576441,15,IM,-4.52585,54.22908,2012/04/22  0:16:18,2012/04/22  0:16:18,
1813,CN,101.901875,35.486703,21,NO,8.804821,61.248333,2012/04/22  0:16:18,2012/04/22  0:16:18,
1814,CU,-79.236672,21.946872,56,JP,138.59223,36.386493,2012/04/22  0:16:18,2012/04/22  0:16:18,
1815,EG,29.871903,26.494184,199,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
1816,NP,83.938548,28.253007,3,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
1817,ID,117.369878,-2.279866,1,VN,108.339537,14.315424,2012/04/22  0:16:18,2012/04/22  0:16:18,
1818,CN,101.901875,35.486703,13,SE,17.675409,64.964875,2012/04/22  0:16:18,2012/04/22  0:16:18,
1819,ML,-1.252145,17.350335,59,ZA,23.913711,-28.378272,2012/04/22  0:16:18,2012/04/22  0:16:18,
1820,SG,103.808053,1.351616,11,ZC,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
1821,SN,-14.82088,15.221447,1873,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
1822,PK,69.385966,29.967022,2,RU,96.669705,61.994573,2012/04/22  0:16:18,2012/04/22  0:16:18,
1823,UA,31.320283,49.322794,5,SK,19.491651,48.707531,2012/04/22  0:16:18,2012/04/22  0:16:18,
1824,ZM,27.430675,-14.004908,66,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
1825,TZ,34.823454,-6.270353,2951,ES,-3.280887,40.304531,2012/04/22  0:16:18,2012/04/22  0:16:18,
1826,KN,-62.753518,17.326189,5,BE,4.663989,50.642851,2012/04/22  0:16:18,2012/04/22  0:16:18,
1827,ES,-3.280887,40.304531,169,ZA,23.913711,-28.378272,2012/04/22  0:16:18,2012/04/22  0:16:18,
1828,SB,159.634315,-8.918216,2,BR,-51.619789,-9.588903,2012/04/22  0:16:18,2012/04/22  0:16:18,
1829,SK,19.491651,48.707531,3,JP,138.59223,36.386493,2012/04/22  0:16:18,2012/04/22  0:16:18,
1830,MO,,,11,PT,-8.562731,39.600995,2012/04/22  0:16:18,2012/04/22  0:16:18,
1831,VE,-65.801997,7.61957,1,LU,6.087814,49.770628,2012/04/22  0:16:18,2012/04/22  0:16:18,
1832,TH,101.017438,15.127333,9,IN,79.280398,22.759652,2012/04/22  0:16:18,2012/04/22  0:16:18,
1833,ES,-3.280887,40.304531,22,AU,134.489563,-25.734968,2012/04/22  0:16:18,2012/04/22  0:16:18,
1834,FI,26.199539,62.777754,1,KR,128.168944,36.536236,2012/04/22  0:16:18,2012/04/22  0:16:18,
1835,NI,-85.034783,12.839905,5,CL,-72.209377,-37.721037,2012/04/22  0:16:18,2012/04/22  0:16:18,
1836,IN,79.280398,22.759652,140,ES,-3.280887,40.304531,2012/04/22  0:16:18,2012/04/22  0:16:18,
1837,PA,-80.268175,8.704735,9,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
1838,HK,,,32,GR,23.828554,38.589021,2012/04/22  0:16:18,2012/04/22  0:16:18,
1839,MN,103.083218,46.835291,2,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
1840,PE,-75.311132,-10.151093,2,KR,128.168944,36.536236,2012/04/22  0:16:18,2012/04/22  0:16:18,
1841,AU,134.489563,-25.734968,1,UY,-56.012396,-32.799646,2012/04/22  0:16:18,2012/04/22  0:16:18,
1842,ZW,29.938669,-19.189459,12,UY,-56.012396,-32.799646,2012/04/22  0:16:18,2012/04/22  0:16:18,
1843,GB,-1.428851,52.576441,11,BZ,-88.686007,17.216854,2012/04/22  0:16:18,2012/04/22  0:16:18,
1844,CI,-5.379007,7.806563,17,SN,-14.82088,15.221447,2012/04/22  0:16:18,2012/04/22  0:16:18,
1845,KR,128.168944,36.536236,25,FR,2.618787,47.824905,2012/04/22  0:16:18,2012/04/22  0:16:18,
1846,CG,15.992858,-0.305605,1,GA,11.797237,-0.590945,2012/04/22  0:16:18,2012/04/22  0:16:18,
1847,BH,50.559644,26.022407,1,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
1848,MG,46.705984,-19.373534,1747,JP,138.59223,36.386493,2012/04/22  0:16:18,2012/04/22  0:16:18,
1849,KY,-81.238451,19.308662,15,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
1850,PE,-75.311132,-10.151093,346,MX,-102.53286,23.950464,2012/04/22  0:16:18,2012/04/22  0:16:18,
1851,SA,44.548171,24.131342,1,PK,69.385966,29.967022,2012/04/22  0:16:18,2012/04/22  0:16:18,
1852,NA,-2.353372,49.340839,332,FR,2.618787,47.824905,2012/04/22  0:16:18,2012/04/22  0:16:18,
1853,SK,19.491651,48.707531,172,IL,34.865459,31.086887,2012/04/22  0:16:18,2012/04/22  0:16:18,
1854,ZA,23.913711,-28.378272,10,MZ,34.750197,-18.087466,2012/04/22  0:16:18,2012/04/22  0:16:18,
1855,BR,-51.619789,-9.588903,4760,AU,134.489563,-25.734968,2012/04/22  0:16:18,2012/04/22  0:16:18,
1856,GR,23.828554,38.589021,3,CY,33.221762,35.045882,2012/04/22  0:16:18,2012/04/22  0:16:18,
1857,PT,-8.562731,39.600995,1,NZ,171.7799,-41.838875,2012/04/22  0:16:18,2012/04/22  0:16:18,
1858,HT,-72.434515,19.182436,4,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
1859,FI,26.199539,62.777754,20,PL,19.300636,52.12461,2012/04/22  0:16:18,2012/04/22  0:16:18,
1860,DE,10.018343,51.133481,147,SK,19.491651,48.707531,2012/04/22  0:16:18,2012/04/22  0:16:18,
1861,KW,47.590604,29.341212,2,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
1862,BY,28.046788,53.539998,1,NZ,171.7799,-41.838875,2012/04/22  0:16:18,2012/04/22  0:16:18,
1863,BR,-51.619789,-9.588903,31,ZA,23.913711,-28.378272,2012/04/22  0:16:18,2012/04/22  0:16:18,
1864,PT,-8.562731,39.600995,58,CH,8.234392,46.802496,2012/04/22  0:16:18,2012/04/22  0:16:18,
1865,MM,96.506921,21.154319,6,CZ,15.338412,49.742859,2012/04/22  0:16:18,2012/04/22  0:16:18,
1866,CA,-105.75059,55.585901,1111,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
1867,CN,101.901875,35.486703,1,IR,54.301374,32.565838,2012/04/22  0:16:18,2012/04/22  0:16:18,
1868,HT,-72.434515,19.182436,7,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
1869,SR,-55.911826,3.692967,3,HK,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
1870,PE,-75.311132,-10.151093,1,PL,19.300636,52.12461,2012/04/22  0:16:18,2012/04/22  0:16:18,
1871,FR,2.618787,47.824905,419,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
1872,NG,8.105306,9.59396,2,IE,-7.737649,53.305494,2012/04/22  0:16:18,2012/04/22  0:16:18,
1873,IO,,,12,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
1874,GW,-14.963483,12.031701,7,FR,2.618787,47.824905,2012/04/22  0:16:18,2012/04/22  0:16:18,
1875,JM,-77.319222,18.151295,1,PL,19.300636,52.12461,2012/04/22  0:16:18,2012/04/22  0:16:18,
1876,KP,126.847799,40.347099,3,KR,128.168944,36.536236,2012/04/22  0:16:18,2012/04/22  0:16:18,
1877,CO,-73.073215,3.900749,3,MO,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
1878,SE,17.675409,64.964875,5,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
1879,UZ,63.169372,41.750437,1,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
1880,HU,19.499349,47.060267,15,GR,23.828554,38.589021,2012/04/22  0:16:18,2012/04/22  0:16:18,
1881,ZW,29.938669,-19.189459,10,NG,8.105306,9.59396,2012/04/22  0:16:18,2012/04/22  0:16:18,
1882,KZ,67.301774,48.160088,2,SK,19.491651,48.707531,2012/04/22  0:16:18,2012/04/22  0:16:18,
1883,JP,138.59223,36.386493,1032,FR,2.618787,47.824905,2012/04/22  0:16:18,2012/04/22  0:16:18,
1884,GN,-11.029862,10.785546,164,JP,138.59223,36.386493,2012/04/22  0:16:18,2012/04/22  0:16:18,
1885,KE,37.857882,0.529862,1,MG,46.705984,-19.373534,2012/04/22  0:16:18,2012/04/22  0:16:18,
1886,JE,,,7,PT,-8.562731,39.600995,2012/04/22  0:16:18,2012/04/22  0:16:18,
1887,SZ,31.497529,-26.562642,1,BE,4.663989,50.642851,2012/04/22  0:16:18,2012/04/22  0:16:18,
1888,NI,-85.034783,12.839905,27,DK,10.046297,55.963398,2012/04/22  0:16:18,2012/04/22  0:16:18,
1889,CF,20.482826,6.571341,7,JP,138.59223,36.386493,2012/04/22  0:16:18,2012/04/22  0:16:18,
1890,US,-97.922211,39.381266,585,TH,101.017438,15.127333,2012/04/22  0:16:18,2012/04/22  0:16:18,
1891,RU,96.669705,61.994573,3,CR,-84.188213,9.970197,2012/04/22  0:16:18,2012/04/22  0:16:18,
1892,NL,5.580444,52.274688,2,FR,2.618787,47.824905,2012/04/22  0:16:18,2012/04/22  0:16:18,
1893,RU,96.669705,61.994573,23,PT,-8.562731,39.600995,2012/04/22  0:16:18,2012/04/22  0:16:18,
1894,UZ,63.169372,41.750437,3,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
1895,SV,-88.866511,13.736897,163,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
1896,NG,8.105306,9.59396,3,AE,54.256172,23.85206,2012/04/22  0:16:18,2012/04/22  0:16:18,
1897,GD,-61.679377,12.112926,56,SG,103.808053,1.351616,2012/04/22  0:16:18,2012/04/22  0:16:18,
1898,BE,4.663989,50.642851,171,ES,-3.280887,40.304531,2012/04/22  0:16:18,2012/04/22  0:16:18,
1899,MM,96.506921,21.154319,2,FR,2.618787,47.824905,2012/04/22  0:16:18,2012/04/22  0:16:18,
1900,MU,57.870755,-20.251868,1,LT,23.931538,55.487413,2012/04/22  0:16:18,2012/04/22  0:16:18,
1901,MX,-102.53286,23.950464,2,PE,-75.311132,-10.151093,2012/04/22  0:16:18,2012/04/22  0:16:18,
1902,UA,31.320283,49.322794,4,TH,101.017438,15.127333,2012/04/22  0:16:18,2012/04/22  0:16:18,
1903,PG,145.241749,-6.478378,241,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
1904,HN,-86.619163,14.819007,3,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
1905,GH,-1.190581,7.280948,19,HU,19.499349,47.060267,2012/04/22  0:16:18,2012/04/22  0:16:18,
1906,PK,69.385966,29.967022,5,MX,-102.53286,23.950464,2012/04/22  0:16:18,2012/04/22  0:16:18,
1907,NA,-2.353372,49.340839,35,CZ,15.338412,49.742859,2012/04/22  0:16:18,2012/04/22  0:16:18,
1908,CA,-105.75059,55.585901,15,BG,25.231507,42.761377,2012/04/22  0:16:18,2012/04/22  0:16:18,
1909,RU,96.669705,61.994573,4055,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
1910,HN,-86.619163,14.819007,13,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
1911,VA,,,1,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
1912,BI,29.887146,-3.532454,18,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
1913,TM,59.384377,39.122285,47,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
1914,CG,15.992858,-0.305605,128,ZA,23.913711,-28.378272,2012/04/22  0:16:18,2012/04/22  0:16:18,
1915,NL,5.580444,52.274688,1698,CZ,15.338412,49.742859,2012/04/22  0:16:18,2012/04/22  0:16:18,
1916,SC,52.229874,-6.354384,14,JP,138.59223,36.386493,2012/04/22  0:16:18,2012/04/22  0:16:18,
1917,PT,-8.562731,39.600995,5,SE,17.675409,64.964875,2012/04/22  0:16:18,2012/04/22  0:16:18,
1918,PY,-58.391024,-23.236211,3,DK,10.046297,55.963398,2012/04/22  0:16:18,2012/04/22  0:16:18,
1919,CU,-79.236672,21.946872,1,EC,-78.432915,-1.160171,2012/04/22  0:16:18,2012/04/22  0:16:18,
1920,ES,-3.280887,40.304531,34,VE,-65.801997,7.61957,2012/04/22  0:16:18,2012/04/22  0:16:18,
1921,DK,10.046297,55.963398,1,PH,122.878708,11.741834,2012/04/22  0:16:18,2012/04/22  0:16:18,
1922,AU,134.489563,-25.734968,330,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
1923,ZW,29.938669,-19.189459,85,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
